Fecha,Ciudad,Unnamed: 2,Unnamed: 3,Resultado,Unnamed: 5,Unnamed: 6
10 de septiembre de 2013,Puerto La Cruz,Venezuela,,3:2 (1:1) Archivado el 1 de octubre de 2013 en Wayback Machine.,,Perú
10 de septiembre de 2013,Asunción,Paraguay,,2:5 (1:2) Archivado el 15 de septiembre de 2013 en Wayback Machine.,,Argentina
11 de octubre de 2013,Quito,Ecuador,,1:0 (1:0) Archivado el 15 de octubre de 2013 en Wayback Machine.,,Uruguay
11 de octubre de 2013,Barranquilla,Colombia,,3:3 (0:3) Archivado el 13 de octubre de 2013 en Wayback Machine.,,Chile
11 de octubre de 2013,San Cristóbal,Venezuela,,1:1 (0:1) Archivado el 15 de octubre de 2013 en Wayback Machine.,,Paraguay
11 de octubre de 2013,Buenos Aires,Argentina,,3:1 (2:1) Archivado el 15 de octubre de 2013 en Wayback Machine.,,Perú
15 de octubre de 2013,Montevideo,Uruguay,,3:2 (2:2) Archivado el 10 de septiembre de 2014 en Wayback Machine.,,Argentina
15 de octubre de 2013,Asunción,Paraguay,,1:2 (1:1) Archivado el 20 de octubre de 2013 en Wayback Machine.,,Colombia
15 de octubre de 2013,Santiago,Chile,,2:1 (2:0) Archivado el 10 de septiembre de 2014 en Wayback Machine.,,Ecuador
15 de octubre de 2013,Lima,Perú,,1:1 (1:1) Archivado el 10 de septiembre de 2014 en Wayback Machine.,,Bolivia
